num_date_time,건물번호,일시,기온(C),강수량(mm),풍속(m/s),습도(%),건물유형,연면적(m2),냉방면적(m2),태양광용량(kW),ESS저장용량(kWh),PCS용량(kW)
43_20220825 0,43,2022082500,21.1,0,0.5,96,백화점및,148883.85,35633.2,-,-,-
43_20220825 0,43,2022082501,21.3,0,0.5,95,백화점및,148883.85,35633.2,-,-,-
43_20220825 0,43,2022082502,19.7,0,0.1,98,백화점및,148883.85,35633.2,-,-,-
43_20220825 0,43,2022082503,20,0,0.2,95,백화점및,148883.85,35633.2,-,-,-
43_20220825 0,43,2022082504,19.3,0,0.1,99,백화점및,148883.85,35633.2,-,-,-
43_20220825 0,43,2022082505,19.2,0,0.2,99,백화점및,148883.85,35633.2,-,-,-
43_20220825 0,43,2022082506,19.2,0,0,99,백화점및,148883.85,35633.2,-,-,-
43_20220825 0,43,2022082507,19.7,0,0,99,백화점및,148883.85,35633.2,-,-,-
43_20220825 0,43,2022082508,20.6,0,0,97,백화점및,148883.85,35633.2,-,-,-
43_20220825 0,43,2022082509,21.5,0,0,92,백화점및,148883.85,35633.2,-,-,-
43_20220825 1,43,2022082510,22.3,0,0,90,백화점및,148883.85,35633.2,-,-,-
43_20220825 1,43,2022082511,22.5,0.3,0.2,93,백화점및,148883.85,35633.2,-,-,-
43_20220825 1,43,2022082512,22.7,0.2,0.6,93,백화점및,148883.85,35633.2,-,-,-
43_20220825 1,43,2022082513,23.4,0,1.3,88,백화점및,148883.85,35633.2,-,-,-
43_20220825 1,43,2022082514,23.2,0,1.7,73,백화점및,148883.85,35633.2,-,-,-
43_20220825 1,43,2022082515,23.2,0,1.2,75,백화점및,148883.85,35633.2,-,-,-
43_20220825 1,43,2022082516,23.7,0,1.1,77,백화점및,148883.85,35633.2,-,-,-
43_20220825 1,43,2022082517,22.8,0,1.2,84,백화점및,148883.85,35633.2,-,-,-
43_20220825 1,43,2022082518,22.3,0,1.8,84,백화점및,148883.85,35633.2,-,-,-
43_20220825 1,43,2022082519,21.6,0,1.5,82,백화점및,148883.85,35633.2,-,-,-
43_20220825 2,43,2022082520,21.2,0,0.8,83,백화점및,148883.85,35633.2,-,-,-
43_20220825 2,43,2022082521,20.8,0,0.9,86,백화점및,148883.85,35633.2,-,-,-
43_20220825 2,43,2022082522,19.5,0,0.4,93,백화점및,148883.85,35633.2,-,-,-
43_20220825 2,43,2022082523,19.8,0,0.6,95,백화점및,148883.85,35633.2,-,-,-
43_20220826 0,43,2022082600,20.3,0,0.8,87,백화점및,148883.85,35633.2,-,-,-
43_20220826 0,43,2022082601,19.6,0,0.2,91,백화점및,148883.85,35633.2,-,-,-
43_20220826 0,43,2022082602,18.5,0,0.7,97,백화점및,148883.85,35633.2,-,-,-
43_20220826 0,43,2022082603,17.8,0,0.6,99,백화점및,148883.85,35633.2,-,-,-
43_20220826 0,43,2022082604,17.8,0,0.5,100,백화점및,148883.85,35633.2,-,-,-
43_20220826 0,43,2022082605,18.1,0,1,100,백화점및,148883.85,35633.2,-,-,-
43_20220826 0,43,2022082606,17.6,0,0.3,100,백화점및,148883.85,35633.2,-,-,-
43_20220826 0,43,2022082607,18.3,0,0,100,백화점및,148883.85,35633.2,-,-,-
43_20220826 0,43,2022082608,20.7,0,0.2,93,백화점및,148883.85,35633.2,-,-,-
43_20220826 0,43,2022082609,22.8,0,0.6,83,백화점및,148883.85,35633.2,-,-,-
43_20220826 1,43,2022082610,24.3,0,0.9,79,백화점및,148883.85,35633.2,-,-,-
43_20220826 1,43,2022082611,25,0,1,75,백화점및,148883.85,35633.2,-,-,-
43_20220826 1,43,2022082612,25.6,0,1.1,73,백화점및,148883.85,35633.2,-,-,-
43_20220826 1,43,2022082613,27.2,0,1.7,67,백화점및,148883.85,35633.2,-,-,-
43_20220826 1,43,2022082614,26.6,0,2.4,68,백화점및,148883.85,35633.2,-,-,-
43_20220826 1,43,2022082615,27.3,0,2.4,63,백화점및,148883.85,35633.2,-,-,-
43_20220826 1,43,2022082616,26.6,0,2.4,67,백화점및,148883.85,35633.2,-,-,-
43_20220826 1,43,2022082617,25,0,1.8,74,백화점및,148883.85,35633.2,-,-,-
43_20220826 1,43,2022082618,24.7,0,2.1,77,백화점및,148883.85,35633.2,-,-,-
43_20220826 1,43,2022082619,23.3,0,1.2,84,백화점및,148883.85,35633.2,-,-,-
43_20220826 2,43,2022082620,22.1,0,1.2,89,백화점및,148883.85,35633.2,-,-,-
43_20220826 2,43,2022082621,21.2,0,0.8,94,백화점및,148883.85,35633.2,-,-,-
43_20220826 2,43,2022082622,20.8,0,1.3,97,백화점및,148883.85,35633.2,-,-,-
43_20220826 2,43,2022082623,20.7,0,1,96,백화점및,148883.85,35633.2,-,-,-
43_20220827 0,43,2022082700,21,0,0.8,95,백화점및,148883.85,35633.2,-,-,-
43_20220827 0,43,2022082701,21.1,0,1.3,96,백화점및,148883.85,35633.2,-,-,-
43_20220827 0,43,2022082702,20.6,0,1.8,93,백화점및,148883.85,35633.2,-,-,-
43_20220827 0,43,2022082703,18.6,0,1.7,85,백화점및,148883.85,35633.2,-,-,-
43_20220827 0,43,2022082704,17.8,0,1.2,85,백화점및,148883.85,35633.2,-,-,-
43_20220827 0,43,2022082705,16,0,0.2,90,백화점및,148883.85,35633.2,-,-,-
43_20220827 0,43,2022082706,14.7,0,0.6,91,백화점및,148883.85,35633.2,-,-,-
43_20220827 0,43,2022082707,15.8,0,0.8,93,백화점및,148883.85,35633.2,-,-,-
43_20220827 0,43,2022082708,18.8,0,0.8,72,백화점및,148883.85,35633.2,-,-,-
43_20220827 0,43,2022082709,20.2,0,1.8,62,백화점및,148883.85,35633.2,-,-,-
43_20220827 1,43,2022082710,21.3,0,1.4,55,백화점및,148883.85,35633.2,-,-,-
43_20220827 1,43,2022082711,21.9,0,2.3,54,백화점및,148883.85,35633.2,-,-,-
43_20220827 1,43,2022082712,22.7,0,2.4,50,백화점및,148883.85,35633.2,-,-,-
43_20220827 1,43,2022082713,23.8,0,2.6,49,백화점및,148883.85,35633.2,-,-,-
43_20220827 1,43,2022082714,24,0,2.5,49,백화점및,148883.85,35633.2,-,-,-
43_20220827 1,43,2022082715,24.3,0,2.4,50,백화점및,148883.85,35633.2,-,-,-
43_20220827 1,43,2022082716,24.2,0,2.8,47,백화점및,148883.85,35633.2,-,-,-
43_20220827 1,43,2022082717,24,0,2.4,52,백화점및,148883.85,35633.2,-,-,-
43_20220827 1,43,2022082718,23.3,0,2.1,56,백화점및,148883.85,35633.2,-,-,-
43_20220827 1,43,2022082719,20.7,0,1.1,67,백화점및,148883.85,35633.2,-,-,-
43_20220827 2,43,2022082720,17.5,0,1.2,79,백화점및,148883.85,35633.2,-,-,-
43_20220827 2,43,2022082721,16.7,0,0.9,82,백화점및,148883.85,35633.2,-,-,-
43_20220827 2,43,2022082722,15.9,0,1.1,90,백화점및,148883.85,35633.2,-,-,-
43_20220827 2,43,2022082723,14.5,0,0.1,94,백화점및,148883.85,35633.2,-,-,-
43_20220828 0,43,2022082800,14.1,0,0.4,98,백화점및,148883.85,35633.2,-,-,-
43_20220828 0,43,2022082801,13.7,0,0.3,98,백화점및,148883.85,35633.2,-,-,-
43_20220828 0,43,2022082802,13.3,0,0,99,백화점및,148883.85,35633.2,-,-,-
43_20220828 0,43,2022082803,13.3,0,0.5,100,백화점및,148883.85,35633.2,-,-,-
43_20220828 0,43,2022082804,13,0,0.8,100,백화점및,148883.85,35633.2,-,-,-
43_20220828 0,43,2022082805,12.5,0,1.2,100,백화점및,148883.85,35633.2,-,-,-
43_20220828 0,43,2022082806,13.1,0,1.9,98,백화점및,148883.85,35633.2,-,-,-
43_20220828 0,43,2022082807,13.9,0,1.6,97,백화점및,148883.85,35633.2,-,-,-
43_20220828 0,43,2022082808,16.1,0,1.6,89,백화점및,148883.85,35633.2,-,-,-
43_20220828 0,43,2022082809,18.5,0,1.6,81,백화점및,148883.85,35633.2,-,-,-
43_20220828 1,43,2022082810,20.1,0,2.9,71,백화점및,148883.85,35633.2,-,-,-
43_20220828 1,43,2022082811,22.8,0,1.3,65,백화점및,148883.85,35633.2,-,-,-
43_20220828 1,43,2022082812,24.7,0,1.4,61,백화점및,148883.85,35633.2,-,-,-
43_20220828 1,43,2022082813,25.1,0,1.6,54,백화점및,148883.85,35633.2,-,-,-
43_20220828 1,43,2022082814,26,0,1.3,51,백화점및,148883.85,35633.2,-,-,-
43_20220828 1,43,2022082815,26.3,0,1.1,51,백화점및,148883.85,35633.2,-,-,-
43_20220828 1,43,2022082816,26.5,0,1.6,53,백화점및,148883.85,35633.2,-,-,-
43_20220828 1,43,2022082817,25.5,0,0.8,54,백화점및,148883.85,35633.2,-,-,-
43_20220828 1,43,2022082818,22.2,0,1.7,84,백화점및,148883.85,35633.2,-,-,-
43_20220828 1,43,2022082819,20.2,0,1.2,87,백화점및,148883.85,35633.2,-,-,-
43_20220828 2,43,2022082820,19.2,0,0.8,88,백화점및,148883.85,35633.2,-,-,-
43_20220828 2,43,2022082821,18.6,0,0.5,94,백화점및,148883.85,35633.2,-,-,-
43_20220828 2,43,2022082822,18.5,0,0,95,백화점및,148883.85,35633.2,-,-,-
43_20220828 2,43,2022082823,18.7,0,0.2,94,백화점및,148883.85,35633.2,-,-,-
43_20220829 0,43,2022082900,18.2,0,0.5,98,백화점및,148883.85,35633.2,-,-,-
43_20220829 0,43,2022082901,19,0,0.7,95,백화점및,148883.85,35633.2,-,-,-
43_20220829 0,43,2022082902,18.5,0,1,95,백화점및,148883.85,35633.2,-,-,-
43_20220829 0,43,2022082903,18.3,0,0,98,백화점및,148883.85,35633.2,-,-,-
43_20220829 0,43,2022082904,18.2,0.2,0.3,99,백화점및,148883.85,35633.2,-,-,-
43_20220829 0,43,2022082905,18.1,0.2,0,100,백화점및,148883.85,35633.2,-,-,-
43_20220829 0,43,2022082906,17.8,0.5,0.4,100,백화점및,148883.85,35633.2,-,-,-
43_20220829 0,43,2022082907,17.8,0.4,2.3,100,백화점및,148883.85,35633.2,-,-,-
43_20220829 0,43,2022082908,18.2,0.3,0,99,백화점및,148883.85,35633.2,-,-,-
43_20220829 0,43,2022082909,18.5,0.3,0.1,99,백화점및,148883.85,35633.2,-,-,-
43_20220829 1,43,2022082910,18.8,0.1,0.9,98,백화점및,148883.85,35633.2,-,-,-
43_20220829 1,43,2022082911,19.5,0,0.4,94,백화점및,148883.85,35633.2,-,-,-
43_20220829 1,43,2022082912,20.1,0,0.3,93,백화점및,148883.85,35633.2,-,-,-
43_20220829 1,43,2022082913,21.1,0,1.1,82,백화점및,148883.85,35633.2,-,-,-
43_20220829 1,43,2022082914,21.7,0,1.5,76,백화점및,148883.85,35633.2,-,-,-
43_20220829 1,43,2022082915,21.8,0,2,73,백화점및,148883.85,35633.2,-,-,-
43_20220829 1,43,2022082916,21.4,0,1.2,78,백화점및,148883.85,35633.2,-,-,-
43_20220829 1,43,2022082917,20.9,0,1.4,84,백화점및,148883.85,35633.2,-,-,-
43_20220829 1,43,2022082918,21,0,1.5,80,백화점및,148883.85,35633.2,-,-,-
43_20220829 1,43,2022082919,19.2,0,1,93,백화점및,148883.85,35633.2,-,-,-
43_20220829 2,43,2022082920,19.5,0,1,84,백화점및,148883.85,35633.2,-,-,-
43_20220829 2,43,2022082921,19.2,0,1,86,백화점및,148883.85,35633.2,-,-,-
43_20220829 2,43,2022082922,18.5,0,0.8,92,백화점및,148883.85,35633.2,-,-,-
43_20220829 2,43,2022082923,18.4,0,0.1,91,백화점및,148883.85,35633.2,-,-,-
43_20220830 0,43,2022083000,18.2,0,2.2,93,백화점및,148883.85,35633.2,-,-,-
43_20220830 0,43,2022083001,18.1,0,1.2,92,백화점및,148883.85,35633.2,-,-,-
43_20220830 0,43,2022083002,18.1,0,1.1,94,백화점및,148883.85,35633.2,-,-,-
43_20220830 0,43,2022083003,18,0,1.4,91,백화점및,148883.85,35633.2,-,-,-
43_20220830 0,43,2022083004,18.2,0,1.4,89,백화점및,148883.85,35633.2,-,-,-
43_20220830 0,43,2022083005,17.3,0.2,1.6,96,백화점및,148883.85,35633.2,-,-,-
43_20220830 0,43,2022083006,17,0.5,0.9,98,백화점및,148883.85,35633.2,-,-,-
43_20220830 0,43,2022083007,17,1.3,0.6,99,백화점및,148883.85,35633.2,-,-,-
43_20220830 0,43,2022083008,17,1.2,1.2,100,백화점및,148883.85,35633.2,-,-,-
43_20220830 0,43,2022083009,17.2,1.9,1.7,100,백화점및,148883.85,35633.2,-,-,-
43_20220830 1,43,2022083010,17.3,0.9,2.1,99,백화점및,148883.85,35633.2,-,-,-
43_20220830 1,43,2022083011,17.7,1,2.2,99,백화점및,148883.85,35633.2,-,-,-
43_20220830 1,43,2022083012,17.8,1.2,2.4,99,백화점및,148883.85,35633.2,-,-,-
43_20220830 1,43,2022083013,18.3,2.6,2.1,99,백화점및,148883.85,35633.2,-,-,-
43_20220830 1,43,2022083014,18.5,1.4,2.3,100,백화점및,148883.85,35633.2,-,-,-
43_20220830 1,43,2022083015,18.7,0.8,1.7,99,백화점및,148883.85,35633.2,-,-,-
43_20220830 1,43,2022083016,18.7,1.7,1,100,백화점및,148883.85,35633.2,-,-,-
43_20220830 1,43,2022083017,18.7,1,2,100,백화점및,148883.85,35633.2,-,-,-
43_20220830 1,43,2022083018,18.6,0.3,1.6,100,백화점및,148883.85,35633.2,-,-,-
43_20220830 1,43,2022083019,18.5,0.4,1.7,100,백화점및,148883.85,35633.2,-,-,-
43_20220830 2,43,2022083020,18.6,0,2.1,100,백화점및,148883.85,35633.2,-,-,-
43_20220830 2,43,2022083021,18.6,0,2.1,100,백화점및,148883.85,35633.2,-,-,-
43_20220830 2,43,2022083022,18.6,0,1.7,100,백화점및,148883.85,35633.2,-,-,-
43_20220830 2,43,2022083023,18.3,0,1.5,100,백화점및,148883.85,35633.2,-,-,-
43_20220831 0,43,2022083100,18.3,0,1.6,99,백화점및,148883.85,35633.2,-,-,-
43_20220831 0,43,2022083101,18.2,0,1.5,99,백화점및,148883.85,35633.2,-,-,-
43_20220831 0,43,2022083102,18.2,0,1.3,99,백화점및,148883.85,35633.2,-,-,-
43_20220831 0,43,2022083103,18.1,0,1.5,99,백화점및,148883.85,35633.2,-,-,-
43_20220831 0,43,2022083104,18.1,0,0.4,99,백화점및,148883.85,35633.2,-,-,-
43_20220831 0,43,2022083105,18,0,0.9,99,백화점및,148883.85,35633.2,-,-,-
43_20220831 0,43,2022083106,18.2,0,1.1,98,백화점및,148883.85,35633.2,-,-,-
43_20220831 0,43,2022083107,18.3,0,0,98,백화점및,148883.85,35633.2,-,-,-
43_20220831 0,43,2022083108,19.1,0,1.4,94,백화점및,148883.85,35633.2,-,-,-
43_20220831 0,43,2022083109,20.3,0,1.3,92,백화점및,148883.85,35633.2,-,-,-
43_20220831 1,43,2022083110,21.5,0,1.6,86,백화점및,148883.85,35633.2,-,-,-
43_20220831 1,43,2022083111,22,0,1.6,86,백화점및,148883.85,35633.2,-,-,-
43_20220831 1,43,2022083112,23.1,0,1,80,백화점및,148883.85,35633.2,-,-,-
43_20220831 1,43,2022083113,23.6,0,0.5,79,백화점및,148883.85,35633.2,-,-,-
43_20220831 1,43,2022083114,24.5,0,1.8,71,백화점및,148883.85,35633.2,-,-,-
43_20220831 1,43,2022083115,25.2,0,2.2,71,백화점및,148883.85,35633.2,-,-,-
43_20220831 1,43,2022083116,25.8,0,1.8,67,백화점및,148883.85,35633.2,-,-,-
43_20220831 1,43,2022083117,25.6,0,0.7,69,백화점및,148883.85,35633.2,-,-,-
43_20220831 1,43,2022083118,25,0,0.9,70,백화점및,148883.85,35633.2,-,-,-
43_20220831 1,43,2022083119,21.1,0,0,92,백화점및,148883.85,35633.2,-,-,-
43_20220831 2,43,2022083120,20,0,0,95,백화점및,148883.85,35633.2,-,-,-
43_20220831 2,43,2022083121,19.4,0,0.7,97,백화점및,148883.85,35633.2,-,-,-
43_20220831 2,43,2022083122,19.4,0,0.1,99,백화점및,148883.85,35633.2,-,-,-
43_20220831 2,43,2022083123,19.5,0,0.2,98,백화점및,148883.85,35633.2,-,-,-
44_20220825 0,44,2022082500,21.1,0,0.5,96,백화점및,78116.83,76458.32,-,-,-
44_20220825 0,44,2022082501,21.3,0,0.5,95,백화점및,78116.83,76458.32,-,-,-
44_20220825 0,44,2022082502,19.7,0,0.1,98,백화점및,78116.83,76458.32,-,-,-
44_20220825 0,44,2022082503,20,0,0.2,95,백화점및,78116.83,76458.32,-,-,-
44_20220825 0,44,2022082504,19.3,0,0.1,99,백화점및,78116.83,76458.32,-,-,-
44_20220825 0,44,2022082505,19.2,0,0.2,99,백화점및,78116.83,76458.32,-,-,-
44_20220825 0,44,2022082506,19.2,0,0,99,백화점및,78116.83,76458.32,-,-,-
44_20220825 0,44,2022082507,19.7,0,0,99,백화점및,78116.83,76458.32,-,-,-
44_20220825 0,44,2022082508,20.6,0,0,97,백화점및,78116.83,76458.32,-,-,-
44_20220825 0,44,2022082509,21.5,0,0,92,백화점및,78116.83,76458.32,-,-,-
44_20220825 1,44,2022082510,22.3,0,0,90,백화점및,78116.83,76458.32,-,-,-
44_20220825 1,44,2022082511,22.5,0.3,0.2,93,백화점및,78116.83,76458.32,-,-,-
44_20220825 1,44,2022082512,22.7,0.2,0.6,93,백화점및,78116.83,76458.32,-,-,-
44_20220825 1,44,2022082513,23.4,0,1.3,88,백화점및,78116.83,76458.32,-,-,-
44_20220825 1,44,2022082514,23.2,0,1.7,73,백화점및,78116.83,76458.32,-,-,-
44_20220825 1,44,2022082515,23.2,0,1.2,75,백화점및,78116.83,76458.32,-,-,-
44_20220825 1,44,2022082516,23.7,0,1.1,77,백화점및,78116.83,76458.32,-,-,-
44_20220825 1,44,2022082517,22.8,0,1.2,84,백화점및,78116.83,76458.32,-,-,-
44_20220825 1,44,2022082518,22.3,0,1.8,84,백화점및,78116.83,76458.32,-,-,-
44_20220825 1,44,2022082519,21.6,0,1.5,82,백화점및,78116.83,76458.32,-,-,-
44_20220825 2,44,2022082520,21.2,0,0.8,83,백화점및,78116.83,76458.32,-,-,-
44_20220825 2,44,2022082521,20.8,0,0.9,86,백화점및,78116.83,76458.32,-,-,-
44_20220825 2,44,2022082522,19.5,0,0.4,93,백화점및,78116.83,76458.32,-,-,-
44_20220825 2,44,2022082523,19.8,0,0.6,95,백화점및,78116.83,76458.32,-,-,-
44_20220826 0,44,2022082600,20.3,0,0.8,87,백화점및,78116.83,76458.32,-,-,-
44_20220826 0,44,2022082601,19.6,0,0.2,91,백화점및,78116.83,76458.32,-,-,-
44_20220826 0,44,2022082602,18.5,0,0.7,97,백화점및,78116.83,76458.32,-,-,-
44_20220826 0,44,2022082603,17.8,0,0.6,99,백화점및,78116.83,76458.32,-,-,-
44_20220826 0,44,2022082604,17.8,0,0.5,100,백화점및,78116.83,76458.32,-,-,-
44_20220826 0,44,2022082605,18.1,0,1,100,백화점및,78116.83,76458.32,-,-,-
44_20220826 0,44,2022082606,17.6,0,0.3,100,백화점및,78116.83,76458.32,-,-,-
44_20220826 0,44,2022082607,18.3,0,0,100,백화점및,78116.83,76458.32,-,-,-
44_20220826 0,44,2022082608,20.7,0,0.2,93,백화점및,78116.83,76458.32,-,-,-
44_20220826 0,44,2022082609,22.8,0,0.6,83,백화점및,78116.83,76458.32,-,-,-
44_20220826 1,44,2022082610,24.3,0,0.9,79,백화점및,78116.83,76458.32,-,-,-
44_20220826 1,44,2022082611,25,0,1,75,백화점및,78116.83,76458.32,-,-,-
44_20220826 1,44,2022082612,25.6,0,1.1,73,백화점및,78116.83,76458.32,-,-,-
44_20220826 1,44,2022082613,27.2,0,1.7,67,백화점및,78116.83,76458.32,-,-,-
44_20220826 1,44,2022082614,26.6,0,2.4,68,백화점및,78116.83,76458.32,-,-,-
44_20220826 1,44,2022082615,27.3,0,2.4,63,백화점및,78116.83,76458.32,-,-,-
44_20220826 1,44,2022082616,26.6,0,2.4,67,백화점및,78116.83,76458.32,-,-,-
44_20220826 1,44,2022082617,25,0,1.8,74,백화점및,78116.83,76458.32,-,-,-
44_20220826 1,44,2022082618,24.7,0,2.1,77,백화점및,78116.83,76458.32,-,-,-
44_20220826 1,44,2022082619,23.3,0,1.2,84,백화점및,78116.83,76458.32,-,-,-
44_20220826 2,44,2022082620,22.1,0,1.2,89,백화점및,78116.83,76458.32,-,-,-
44_20220826 2,44,2022082621,21.2,0,0.8,94,백화점및,78116.83,76458.32,-,-,-
44_20220826 2,44,2022082622,20.8,0,1.3,97,백화점및,78116.83,76458.32,-,-,-
44_20220826 2,44,2022082623,20.7,0,1,96,백화점및,78116.83,76458.32,-,-,-
44_20220827 0,44,2022082700,21,0,0.8,95,백화점및,78116.83,76458.32,-,-,-
44_20220827 0,44,2022082701,21.1,0,1.3,96,백화점및,78116.83,76458.32,-,-,-
44_20220827 0,44,2022082702,20.6,0,1.8,93,백화점및,78116.83,76458.32,-,-,-
44_20220827 0,44,2022082703,18.6,0,1.7,85,백화점및,78116.83,76458.32,-,-,-
44_20220827 0,44,2022082704,17.8,0,1.2,85,백화점및,78116.83,76458.32,-,-,-
44_20220827 0,44,2022082705,16,0,0.2,90,백화점및,78116.83,76458.32,-,-,-
44_20220827 0,44,2022082706,14.7,0,0.6,91,백화점및,78116.83,76458.32,-,-,-
44_20220827 0,44,2022082707,15.8,0,0.8,93,백화점및,78116.83,76458.32,-,-,-
44_20220827 0,44,2022082708,18.8,0,0.8,72,백화점및,78116.83,76458.32,-,-,-
44_20220827 0,44,2022082709,20.2,0,1.8,62,백화점및,78116.83,76458.32,-,-,-
44_20220827 1,44,2022082710,21.3,0,1.4,55,백화점및,78116.83,76458.32,-,-,-
44_20220827 1,44,2022082711,21.9,0,2.3,54,백화점및,78116.83,76458.32,-,-,-
44_20220827 1,44,2022082712,22.7,0,2.4,50,백화점및,78116.83,76458.32,-,-,-
44_20220827 1,44,2022082713,23.8,0,2.6,49,백화점및,78116.83,76458.32,-,-,-
44_20220827 1,44,2022082714,24,0,2.5,49,백화점및,78116.83,76458.32,-,-,-
44_20220827 1,44,2022082715,24.3,0,2.4,50,백화점및,78116.83,76458.32,-,-,-
44_20220827 1,44,2022082716,24.2,0,2.8,47,백화점및,78116.83,76458.32,-,-,-
44_20220827 1,44,2022082717,24,0,2.4,52,백화점및,78116.83,76458.32,-,-,-
44_20220827 1,44,2022082718,23.3,0,2.1,56,백화점및,78116.83,76458.32,-,-,-
44_20220827 1,44,2022082719,20.7,0,1.1,67,백화점및,78116.83,76458.32,-,-,-
44_20220827 2,44,2022082720,17.5,0,1.2,79,백화점및,78116.83,76458.32,-,-,-
44_20220827 2,44,2022082721,16.7,0,0.9,82,백화점및,78116.83,76458.32,-,-,-
44_20220827 2,44,2022082722,15.9,0,1.1,90,백화점및,78116.83,76458.32,-,-,-
44_20220827 2,44,2022082723,14.5,0,0.1,94,백화점및,78116.83,76458.32,-,-,-
44_20220828 0,44,2022082800,14.1,0,0.4,98,백화점및,78116.83,76458.32,-,-,-
44_20220828 0,44,2022082801,13.7,0,0.3,98,백화점및,78116.83,76458.32,-,-,-
44_20220828 0,44,2022082802,13.3,0,0,99,백화점및,78116.83,76458.32,-,-,-
44_20220828 0,44,2022082803,13.3,0,0.5,100,백화점및,78116.83,76458.32,-,-,-
44_20220828 0,44,2022082804,13,0,0.8,100,백화점및,78116.83,76458.32,-,-,-
44_20220828 0,44,2022082805,12.5,0,1.2,100,백화점및,78116.83,76458.32,-,-,-
44_20220828 0,44,2022082806,13.1,0,1.9,98,백화점및,78116.83,76458.32,-,-,-
44_20220828 0,44,2022082807,13.9,0,1.6,97,백화점및,78116.83,76458.32,-,-,-
44_20220828 0,44,2022082808,16.1,0,1.6,89,백화점및,78116.83,76458.32,-,-,-
44_20220828 0,44,2022082809,18.5,0,1.6,81,백화점및,78116.83,76458.32,-,-,-
44_20220828 1,44,2022082810,20.1,0,2.9,71,백화점및,78116.83,76458.32,-,-,-
44_20220828 1,44,2022082811,22.8,0,1.3,65,백화점및,78116.83,76458.32,-,-,-
44_20220828 1,44,2022082812,24.7,0,1.4,61,백화점및,78116.83,76458.32,-,-,-
44_20220828 1,44,2022082813,25.1,0,1.6,54,백화점및,78116.83,76458.32,-,-,-
44_20220828 1,44,2022082814,26,0,1.3,51,백화점및,78116.83,76458.32,-,-,-
44_20220828 1,44,2022082815,26.3,0,1.1,51,백화점및,78116.83,76458.32,-,-,-
44_20220828 1,44,2022082816,26.5,0,1.6,53,백화점및,78116.83,76458.32,-,-,-
44_20220828 1,44,2022082817,25.5,0,0.8,54,백화점및,78116.83,76458.32,-,-,-
44_20220828 1,44,2022082818,22.2,0,1.7,84,백화점및,78116.83,76458.32,-,-,-
44_20220828 1,44,2022082819,20.2,0,1.2,87,백화점및,78116.83,76458.32,-,-,-
44_20220828 2,44,2022082820,19.2,0,0.8,88,백화점및,78116.83,76458.32,-,-,-
44_20220828 2,44,2022082821,18.6,0,0.5,94,백화점및,78116.83,76458.32,-,-,-
44_20220828 2,44,2022082822,18.5,0,0,95,백화점및,78116.83,76458.32,-,-,-
44_20220828 2,44,2022082823,18.7,0,0.2,94,백화점및,78116.83,76458.32,-,-,-
44_20220829 0,44,2022082900,18.2,0,0.5,98,백화점및,78116.83,76458.32,-,-,-
44_20220829 0,44,2022082901,19,0,0.7,95,백화점및,78116.83,76458.32,-,-,-
44_20220829 0,44,2022082902,18.5,0,1,95,백화점및,78116.83,76458.32,-,-,-
44_20220829 0,44,2022082903,18.3,0,0,98,백화점및,78116.83,76458.32,-,-,-
44_20220829 0,44,2022082904,18.2,0.2,0.3,99,백화점및,78116.83,76458.32,-,-,-
44_20220829 0,44,2022082905,18.1,0.2,0,100,백화점및,78116.83,76458.32,-,-,-
44_20220829 0,44,2022082906,17.8,0.5,0.4,100,백화점및,78116.83,76458.32,-,-,-
44_20220829 0,44,2022082907,17.8,0.4,2.3,100,백화점및,78116.83,76458.32,-,-,-
44_20220829 0,44,2022082908,18.2,0.3,0,99,백화점및,78116.83,76458.32,-,-,-
44_20220829 0,44,2022082909,18.5,0.3,0.1,99,백화점및,78116.83,76458.32,-,-,-
44_20220829 1,44,2022082910,18.8,0.1,0.9,98,백화점및,78116.83,76458.32,-,-,-
44_20220829 1,44,2022082911,19.5,0,0.4,94,백화점및,78116.83,76458.32,-,-,-
44_20220829 1,44,2022082912,20.1,0,0.3,93,백화점및,78116.83,76458.32,-,-,-
44_20220829 1,44,2022082913,21.1,0,1.1,82,백화점및,78116.83,76458.32,-,-,-
44_20220829 1,44,2022082914,21.7,0,1.5,76,백화점및,78116.83,76458.32,-,-,-
44_20220829 1,44,2022082915,21.8,0,2,73,백화점및,78116.83,76458.32,-,-,-
44_20220829 1,44,2022082916,21.4,0,1.2,78,백화점및,78116.83,76458.32,-,-,-
44_20220829 1,44,2022082917,20.9,0,1.4,84,백화점및,78116.83,76458.32,-,-,-
